"ChannelID","ChannelName","ProgrammeCount","NoDataCount"
"Telemetro.pa","IT: Tele Sondrio News HD","1","1"
"skytg24.it","IT: Sky TG24 SD","1","1"
"skysportuno.it","IT: Sky Sport Uno","1","1"
"skysportnba.it","IT: Sky Sport NBA","1","1"
"sportitalia.it","IT: Sport Italia HD","1","1"
"spiketv.it","IT: Spike","1","1"
"skyatlantic.it","IT: Skylantic HD","1","1"
"epg-it-rete-4-tv-15f9c402","IT: Rete 4 TV","1","1"
"realtime.it","IT: Real Time","1","1"
"RDS.ca","IT: RDS TV","1","1"
"epg-it-rsi-la-1-hd-a5287f21","IT: RSI La 1 HD","1","1"
"epg-it-rete-veneta-649f5f45","IT: Rete veneta","1","1"
"epg-it-rete-biella-tv-b63a5640","IT: Rete Biella TV","1","1"
"raisport.it","IT: Rai Sport 1 HD","1","1"
"raiscuola.it","IT: Rai Scuola","1","1"
"raipremium.it","IT: Rai Premium","1","1"
"raiyoyo.it","IT: Rai Yoyo","1","1"
"raistoria.it","IT: Rai Storia","1","1"
"raisportplus.it","IT: Rai Sport+","1","1"
"skycinemaunoplus24.it","IT: SKY CINEMA UNO","1","1"
"skycinemafamily.it","IT: Sky Cinema Family","1","1"
"skycinemadueplus24.it","IT: Sky Cinema Due +24 HD","1","1"
"primafila12.it","IT: SKY Primafila 12 HD","1","1"
"primafila10.it","IT: SKY Primafila 10 HD","1","1"
"skysport24.it","IT: Sky Italia Sport 24 HD","1","1"
"epg-it-rtv-reggio-hd-328f6ffc","IT: RTV Reggio HD","1","1"
"rtl1025tv.it","IT: RTL 102.5 TV","1","1"
"epg-it-rsi-la-2-hd-83e92776","IT: RSI La 2 HD","1","1"
"skycinemadrama.it","IT: Sky Cinema Drama","1","1"
"skyarte.it","IT: Sky Arte","1","1"
"epg-it-rtv-sport-1-hd-97125b60","IT: RTV Sport 1 HD","1","1"
"epg-it-telecolore-hd-8d9516aa","IT: Telecolore HD","1","1"
"epg-la-telemundo-7-san-diego-hd-9ac9e085","LA: TELEMUNDO 7 (San Diego) HD","1","1"
"epg-la-telemundo-36-kxtx-dallas-f42d20e5","LA: Telemundo 36 KXTX Dallas","1","1"
"epg-la-telemundo-cb627741","LA: TELEMUNDO","1","1"
"tycsports.us","LA: TYC SPORTS HD","1","1"
"telemundownju.us","LA: TELEMUNDO NEW YORK (WNJU)","1","1"
"telemundokmasld.us","LA: TELEMUNDO DENVER","1","1"
"epg-la-lafayette-fox-kadn-883df9fb","LA | Lafayette | FOX KADN","1","1"
"SetantaSports.ua","KZ: Setanta Sports","1","1"
"NOVE.it","KZ: Novoe TV","1","1"
"UNIHD","LA: Latin Univision","1","1"
"epg-la-galavision-east-hd-ec72f03b","LA: Galavision East HD","1","1"
"epg-la-caracol-ae225962","LA: CARACOL","1","1"
"epg-match-centre-1-9c9c2e0e","Match Centre #1","1","1"
"epg-leb-lbc-international-72d8bd97","LEB: LBC International","1","1"
"epg-lb-tv-seventeen-hd-2e5c97cb","LB: TV Seventeen HD","1","1"
"epg-match-centre-12-7b62935d","Match Centre #12","1","1"
"epg-match-centre-11-03b1887e","Match Centre #11","1","1"
"epg-match-centre-10-f899b1e1","Match Centre #10","1","1"
"epg-la-univision-tlnovelas-87f0b00d","LA: UNIVISION TLNOVELAS","1","1"
"epg-la-univision-36-wqhs-cleveland-fc12ba20","LA: UNIVISION 36 WQHS CLEVELAND","1","1"
"epg-la-unimas-miami-887da2e6","LA: Unimas Miami","1","1"
"epg-lb-lbc-tv-dbe5cd45","LB: LBC TV","1","1"
"epg-la-univisionnow-univision-wgbo-66-chicago-f099c30e","LA: UnivisionNow Univision WGBO (66-Chicago)","1","1"
"Univision.us","LA: UnivisionNow Univision TDN","1","1"
"tgcom24.it","IT: Tgcom 24","1","1"
"tgnorba24.it","IT: TG Norba 24","1","1"
"epg-it-televideo-agrigento-137a47e9","IT: TeleVideo Agrigento","1","1"
"SuperstarTV.rs","IT: TV Brescia","1","1"
"tv2000.it","IT: TV 2000","1","1"
"topcrime.it","IT: Top Crime","1","1"
"epg-it-telepace-3-96870b74","IT: Telepace 3","1","1"
"epg-it-telepace-2-34a69195","IT: Telepace 2","1","1"
"epg-it-telepace-1-002f338c","IT: Telepace 1","1","1"
"epg-it-teletricolore-f92289c4","IT: Teletricolore","1","1"
"epg-it-telepace-tv-36ddb867","IT: TelePace TV","1","1"
"epg-it-telepace-4-f0ea02cd","IT: Telepace 4","1","1"
"epg-ksa-al-ekhbariya-hevc-ddbc88b8","KSA: Al Ekhbariya HEVC","1","1"
"KSTAR.kr","KRD: STERK","1","1"
"epg-krd-net-tv-7270c32e","KRD: NET TV","1","1"
"AtamekenBusiness.kz","KZ: Atameken Business","1","1"
"sunnah.sa","KSA: Saudi Sunnah","1","1"
"saudiquranhd.sa","KSA: Saudi Quran HD","1","1"
"tvavicenza.it","IT: TvA Vicenza","1","1"
"epg-it-tv8-c0635d16","IT: TV8","1","1"
"epg-it-tv7-triveneta-3c24155b","IT: TV7 Triveneta","1","1"
"DIATV.kr","KRD: ATV KURD HD","1","1"
"vh1.it","IT: VH1","1","1"
"VeraPlus.uy","IT: VERA TV","1","1"
"epg-se-svt24-2cece70a","SE: SVT24","1","1"
"sjuan.se","SE: Sjuan","1","1"
"tlc.se","SE: TLC","1","1"
"TV12.se","SE: TV 12","1","1"
"tv10.se","SE: TV 10","1","1"
"epg-se-nick-jr-e31628c7","SE: Nick Jr","1","1"
"natgeo.se","SE: National Geographic","1","1"
"nickelodeon.se","SE: Nickelodeon","1","1"
"sfkanalen.se","SE: SF Kanalen","1","1"
"paramountnetwork.se","SE: Paramount Network HD","1","1"
"tv6.se","SE: TV6","1","1"
"tv4guld.se","SE: TV4 Guld","1","1"
"epg-se-viasat-4-db55de3e","SE: VIASAT 4","1","1"
"viasatfilmaction.se","SE: Viasat Film Action","1","1"
"viasatexplorer.se","SE: Viasat Explore","1","1"
"epg-se-tv-8-1ce8a683","SE: TV 8","1","1"
"tv3.se","SE: TV 3","1","1"
"epg-se-tv3-sport-bd576fd3","SE: TV3 Sport","1","1"
"tv4film.se","SE: TV4 Film","1","1"
"tv4.se","SE: TV4 FHD","1","1"
"natgeowild.se","SE: Nat Geo Wild","1","1"
"eurosport2.se","SE: Eurosport 2 FHD","1","1"
"eurosport.se","SE: Eurosport 1","1","1"
"ExpressNews.pk","SE: EXPRESSEN TV","1","1"
"h2.se","SE: H2 HD","1","1"
"fox.se","SE: Fox","1","1"
"disneychannel.se","SE: Disney Channel","1","1"
"discoveryworld.se","SE: Discovery World","1","1"
"epg-se-disney-junior-833e31f6","SE: Disney Junior","1","1"
"eentertainment.se","SE: E!","1","1"
"epg-se-disocvery-channel-00bf0ea9","SE: Disocvery Channel","1","1"
"kanal9.se","SE: Kanal 9","1","1"
"Kanal12.ee","SE: KANAL 12","1","1"
"epg-se-kunskapskanalen-536fc889","SE: Kunskapskanalen","1","1"
"MySports1.ch","SE: MYSPORTS 1 FHD","1","1"
"mtv.se","SE: MTV","1","1"
"history.se","SE: History Channel HD","1","1"
"HimlenTV7.fi","SE: Himlen TV7 HD","1","1"
"horseandcountry.se","SE: Horse & Country TV","1","1"
"kanal11.se","SE: Kanal 11","1","1"
"investigationdiscovery.se","SE: Investigation Discovery","1","1"
"viasatfilmfamily.se","SE: Viasat Film Family","1","1"
"epg-tn-knoxville-nbc-wbir-600cef8b","TN | Knoxville | NBC WBIR","1","1"
"epg-tn-knoxville-fox-wtnz-a9c993a3","TN | Knoxville | FOX WTNZ","1","1"
"epg-tn-va-tri-cities-cbs-wjhl-97bcb171","TN-VA | Tri-Cities | CBS WJHL","1","1"
"epg-tr-akilli-tv-55b1c68d","TR: Akilli TV","1","1"
"epg-tr-24-kitchen-hd-5c7a1eee","TR: 24 Kitchen HD","1","1"
"syriasatellitechannel.sy","SYR: Syria Satellite TV","1","1"
"syriadrama.sy","SYR: Syria Drama","1","1"
"epg-test001-a9476dec","Test001","1","1"
"epg-tn-knoxville-cbs-wvlt-d2bb1ff6","TN | Knoxville | CBS WVLT","1","1"
"Thairath.th","TH: Thairath TV","1","1"
"beINBoxOffice3.tr","TR: beIN Box Office 3 FHD","1","1"
"beINBoxOffice2.tr","TR: beIN Box Office 2 FHD","1","1"
"beINGurme.tr","TR: beIN Gurme FHD","1","1"
"beINMoviesAction2.tr","TR: beIN Movies Action 2 FHD","1","1"
"beINiz.tr","TR: beIN IZ HD","1","1"
"UlkeTV.tr","TR: Ãœlke TV HD","1","1"
"epg-tr-akit-tv-7bcfc9b7","TR: Akit TV","1","1"
"ATV.hu","TR: ATV FHD","1","1"
"beINBoxOffice1.tr","TR: beIN Box Office 1 FHD","1","1"
"BabyTV.tr","TR: Baby TV HD","1","1"
"epg-sv-megavision-canal-19-575c4fd6","SV: Megavision Canal 19","1","1"
"viasatnature.se","SE: Viasat Nature","1","1"
"viasathockey.se","SE: VIASAT HOCKEY HD","1","1"
"viasatseries.se","SE: Viasat Series","1","1"
"viasatsportpremium.se","SE: Viasat Sport Premium","1","1"
"epg-se-viasat-sport-hd-87e481bc","SE: Viasat Sport HD","1","1"
"viasatfilmpremiere.se","SE: Viasat Film Premiere","1","1"
"viasatfilmhits.se","SE: Viasat Film Hits","1","1"
"viasatfotboll.se","SE: Viasat Fotboll HD","1","1"
"viasathistory.se","SE: Viasat History","1","1"
"viasatgolf.se","SE: Viasat Golf","1","1"
"epg-sv-canal-19-76a549a4","SV: Canal 19","1","1"
"canal12.sv","SV: Canal 12","1","1"
"canal2nacional.sv","SV: Canal 2","1","1"
"canal6nacional.sv","SV: Canal 6","1","1"
"canal4nacional.sv","SV: Canal 4 HD","1","1"
"epg-sk-tv-joj-hd-0145e941","SK: Tv JOJ HD","1","1"
"epg-se-visasat-sport-hd-48341e32","SE: VISASAT SPORT HD","1","1"
"TVLux.be","SK: TV LUX","1","1"
"NSTRAVI","SUR: RCN NUESTRA TELE","1","1"
"epg-sk-wau-hd-942835c1","SK: WAU HD","1","1"
"NationalTV.ro","RO: National TV","1","1"
"epg-ro-national-geographic-41bebf69","RO: National Geographic","1","1"
"Nickelodeon.ro","RO: Nickelodeon","1","1"
"LookSport2.ro","RO: Prima Sport 2","1","1"
"TVPaprika.hu","RO: PAPRIKA TV","1","1"
"MTVEurope.gr","RO: MTV Europe","1","1"
"moozro.ro","RO: Mooz Dance!","1","1"
"MusicChannel.ro","RO: Music Channel","1","1"
"National24Plus.ro","RO: National 24 Plus","1","1"
"NasulTV.ro","RO: Nasul TV","1","1"
"RealitateaTV.ro","RO: REALITATEA","1","1"
"epg-ro-profit-2393407c","RO: Profit","1","1"
"KTVUPlus.us","RO: Realitatea Plus","1","1"
"epg-ro-speranta-tv-2f3df4aa","RO: Speranta TV","1","1"
"epg-ro-romania-tv-d8311ab7","RO: ROMANIA TV","1","1"
"PrimaTV.ro","RO: PRIMA TV","1","1"
"LookSport3.ro","RO: Prima Sport 3","1","1"
"ProCinema.ro","RO: Pro Cinema","1","1"
"ProX.ro","RO: PRO X","1","1"
"epg-ro-pro-tv-0b11ae87","RO: PRO TV","1","1"
"Minimax.ro","RO: MINIMAX","1","1"
"FilmNow.hu","RO: FILM NOW","1","1"
"Favorit.ro","RO: Favorit Tv","1","1"
"FilmBoxPremium.ro","RO: FilmBox Premium","1","1"
"epg-ro-fishing-hunting-9fd9d273","RO: Fishing & Hunting","1","1"
"epg-ro-filmcafe-d87fd207","RO: FILMCAFE","1","1"
"epg-ro-e-fhd-b6bb0fd2","RO: E! FHD","1","1"
"DocuBox.ro","RO: DOCUBOX","1","1"
"Etno.ro","RO: ETNO","1","1"
"FashionTV.ro","RO: FASHION TV","1","1"
"ExtremeSports.ch","RO: Extreme Sports Channel","1","1"
"KanalD.ro","RO: KANAL D","1","1"
"JimJam.ro","RO: JimJam","1","1"
"KissTV.ro","RO: Kiss TV","1","1"
"epg-ro-magic-tv-hd-353388bb","RO: MAGIC TV HD","1","1"
"LookPlus.ro","RO: Look Plus","1","1"
"epg-ro-hbo-2-45169392","RO: HBO 2","1","1"
"HappyChannel.ro","RO: HAPPY CHANNEL","1","1"
"HBO.ro","RO: HBO Romania","1","1"
"epg-ro-investigation-discovery-cb4908dc","RO: Investigation Discovery","1","1"
"HistoryChannel.ro","RO: HIT MUSIC Channel","1","1"
"TarafTV.ro","RO: TARAF TV","1","1"
"cmorehockey.se","SE: C More Hockey","1","1"
"cmorehits.se","SE: C More Hits","1","1"
"epg-se-c-more-live-1-hd-00ef496b","SE: C More Live 1 HD","1","1"
"cmorelive3.se","SE: C More LIVE 3 HD","1","1"
"cmorelive2.se","SE: C More Live 2 HD","1","1"
"bbcearth.se","SE: BBC Earth","1","1"
"bbcbrit.se","SE: BBC Brit","1","1"
"boomerang.se","SE: Boomerang","1","1"
"cmoregolf.se","SE: C More Golf","1","1"
"cmorefirst.se","SE: C More First","1","1"
"cartoonnetwork.se","SE: Cartoon Network","1","1"
"cmorestars.se","SE: C More Stars","1","1"
"comedycentral.se","SE: Comedy Central","1","1"
"discoveryscience.se","SE: Discovery Science","1","1"
"epg-se-discovery-channel-aced6f48","SE: Discovery Channel","1","1"
"cmorelive5.se","SE: C More LIVE 5 HD","1","1"
"cmorelive4.se","SE: C More Live 4 HD","1","1"
"epg-se-c-more-live-hd-8f21ec53","SE: C More Live HD","1","1"
"cmoresportsfkanalen.se","SE: C More Sport","1","1"
"cmoreseries.se","SE: C More Series","1","1"
"animalplanet.se","SE: Animal Planet","1","1"
"TNT.ro","RO: TNT WB","1","1"
"TLC.ro","RO: TLC","1","1"
"TravelMix.ro","RO: Travel MIX","1","1"
"TVPaprika.ro","RO: TV Paprika","1","1"
"TV1000.ro","RO: TV 1000","1","1"
"epg-ro-telekom-sport-2-5e098309","RO: TELEKOM SPORT 2","1","1"
"epg-ro-telekom-sport-1-8e35de68","RO: TELEKOM SPORT 1","1","1"
"TelekomSport3.ro","RO: TELEKOM SPORT 3","1","1"
"Ten.au","RO: Tezaur tv","1","1"
"epg-ro-telekom-sport-4-df9b20ca","RO: TELEKOM SPORT 4","1","1"
"ZUTV.ro","RO: ZU TV","1","1"
"ViasatNature.ro","RO: VIASAT NATURE","1","1"
"Rtcg.hr","RS: RTCG","1","1"
"epg-sc-spartanburg-cbs-wspa-e8a94f2f","SC | Spartanburg | CBS WSPA","1","1"
"epg-sc-greenville-nbc-wyff-e34728b9","SC | Greenville | NBC WYFF","1","1"
"TVR2.ro","RO: TVR 2","1","1"
"epg-ro-tvr-1-90256550","RO: TVR 1","1","1"
"TVR3.ro","RO: TVR 3","1","1"
"ViasatExplore.ro","RO: VIASAT EXPLORER","1","1"
"Dutv.hr","RO: UTV","1","1"
"beINMoviesAction.tr","TR: beIN Movies Action FHD","1","1"
"sky1.uk","UK SKY One","1","1"
"epg-uk-sky-cinema-crime-thriller-b1f8da20","UK SKY CINEMA CRIME & THRILLER","1","1"
"epg-uk-sky-replay-77c5220b","UK Sky Replay","1","1"
"sonyentertainmenttvasia.uk","UK Sony Entertainment","1","1"
"epg-uk-skysports-f1-cd287f22","UK SkySports F1","1","1"
"epg-uk-red-bull-tv-fhd-cbb11493","UK RED BULL TV FHD","1","1"
"epg-uk-paramount-a3c4ded6","UK Paramount","1","1"
"epg-uk-rt-news-hd-2f38e319","UK RT NEWS HD","1","1"
"skyanimation.uk","UK Sky Cinema Animation","1","1"
"RTENews.uk","UK RTE News Now","1","1"
"epg-uk-viceland-hd-fc28f6fa","UK Viceland HD","1","1"
"TruTV.uk","UK TRU TV","1","1"
"292cc86d86843e997d42cda43a917f29","UK Zing","1","1"
"emanchannel.uk","UK: Eman Channel SD","79","1"
"epg-uk-bt-sports-extra-1-hd-e3639e47","UK: BT SPORTS EXTRA 1 HD","1","1"
"epg-uk-sony-tv-uk-57e7c806","UK Sony TV UK","1","1"
"epg-uk-sony-movies-action-15128b0b","UK Sony Movies Action","1","1"
"starbharat.uk","UK Star Bharat","1","1"
"epg-uk-travel-channel-11f7131f","UK Travel Channel","1","1"
"stargold.uk","UK Star Gold","1","1"
"nickjunior.uk","UK Nick Junior HD","1","1"
"epg-uk-investigation-discovery-9d06abb0","UK Investigation Discovery","1","1"
"horseandcountry.uk","UK Horse and Country","1","1"
"epg-uk-itv-2-01ca33ef","UK ITV 2","1","1"
"kicctv.uk","UK Kicc TV","1","1"
"itvbe.uk","UK ITVBE","1","1"
"epg-uk-disney-junior-fhd-f5ee0829","UK DISNEY JUNIOR FHD","1","1"
"colorshd.uk","UK Colors Europe","1","1"
"epg-uk-e-b9f64a05","UK E!","1","1"
"epg-uk-horror-channel-1b6131d0","UK HORROR CHANNEL","1","1"
"greatmovies.uk","UK Great Movies","1","1"
"mtvhits.uk","UK MTV Hits HD","1","1"
"mtvclassic.uk","UK MTV Classic","1","1"
"mtvlive.uk","UK MTV LIVE FHD","1","1"
"epg-uk-mtv-rocks-8a8ccf39","UK MTV Rocks","1","1"
"mtvmusic.uk","UK MTV Music","1","1"
"epg-uk-life-time-hd-9d376521","UK Life Time HD","1","1"
"lfctv.uk","UK LFC TV","1","1"
"londonlive.uk","UK London Live","1","1"
"mtvbase.uk","UK MTV Base","1","1"
"epg-uk-more4-2457cdcb","UK More4","1","1"
"epg-uk-mtv-80s-8e4ac7a2","UK: MTV 80s","1","1"
"epg-wa-tacoma-cw-kstw-36baed75","WA | Tacoma | CW KSTW","1","1"
"epg-wa-spokane-nbc-khq-69d10910","WA | Spokane | NBC KHQ","1","1"
"epg-wa-yakima-cbs-kima-ef6f241d","WA | Yakima | CBS KIMA","1","1"
"epg-wa-yakima-nbc-kndo-99d2092e","WA | Yakima | NBC KNDO","1","1"
"epg-wa-yakima-fox-kcyu-d1118598","WA | Yakima | FOX KCYU","1","1"
"epg-virgin-islands-charlotte-amalie-nbc-wvgn-173ffc4e","Virgin Islands | Charlotte Amalie | NBC WVGN","1","1"
"telesur.ve","VE: Telesur FHD","1","1"
"epg-vt-burlington-cbs-wcax-07ad25a4","VT | Burlington | CBS WCAX","1","1"
"epg-wa-spokane-cbs-krem-ca620746","WA | Spokane | CBS KREM","1","1"
"epg-vt-burlington-fox-wfff-241f251f","VT | Burlington | FOX WFFF","1","1"
"epg-wi-superior-nbc-kbjr-e5fa88cf","WI | Superior | NBC KBJR","1","1"
"epg-wi-madison-nbc-wmtv-ffb08481","WI | Madison | NBC WMTV","1","1"
"epg-wv-clarksburg-nbc-wboy-4fe60a92","WV | Clarksburg | NBC WBOY","1","1"
"24Horas.es","24/7 Baskets","2","1"
"epg-wv-huntington-nbc-wsaz-ce83fc7c","WV | Huntington | NBC WSAZ","1","1"
"epg-wi-la-crosse-cbs-wkbt-a35b296a","WI | La Crosse | CBS WKBT","1","1"
"epg-wi-green-bay-cbs-wfrv-62ef40d7","WI | Green Bay | CBS WFRV","1","1"
"epg-wi-la-crosse-fox-wlax-9532ac6f","WI | La Crosse | FOX WLAX","1","1"
"epg-wi-madison-cbs-wisc-ce5c5fd5","WI | Madison | CBS WISC","1","1"
"epg-wi-la-crosse-nbc-weau-11e07c5f","WI | La Crosse | NBC WEAU","1","1"
"tvo.ve","VE: Canal Nubeh TV HD","1","1"
"movieplex.us","USA MOVIEPLEX","27","1"
"hsn2.us","USA HSN 2","21","1"
"golfchannel.us","USA NBC GOLF HD","19","1"
"starttv.us","USA Start TV","42","1"
"olympicchannel.us","USA Olympic Channel (Team USA TV)","13","1"
"talktv.uk","UK: TALK TV","1","1"
"picktv.uk","UK: Sky Mix FHD (Pick)","1","1"
"truecrime.uk","UK: True Crime","1","1"
"epg-us-qvc-st-3ca626ed","US QVC (ST)","1","1"
"epg-us-cbs-18-wlfi-dt-lafayette-de6cfeeb","US CBS 18 WLFI-DT Lafayette","1","1"
"epg-va-roanoke-cbs-wdbj-6d3a0c0f","VA | Roanoke | CBS WDBJ","1","1"
"epg-va-richmond-nbc-wwbt-703e4e38","VA | Richmond | NBC WWBT","1","1"
"epg-va-roanoke-fox-wfxr-dd22484a","VA | Roanoke | FOX WFXR","1","1"
"epg-va-virginia-beach-fox-wvbt-ab657b26","VA | Virginia Beach | FOX WVBT","1","1"
"epg-va-roanoke-nbc-wsls-bc7196ed","VA | Roanoke | NBC WSLS","1","1"
"Canal10.uy","UY: Canal 10 HD","1","1"
"tennischannel.us","USA Tennis Channel*","11","1"
"epg-uy-canal-8-artigas-tv-86908733","UY: Canal 8 Artigas TV","1","1"
"epg-va-portsmouth-nbc-wavy-11a03878","VA | Portsmouth | NBC WAVY","1","1"
"epg-va-charlottesville-nbc-wvir-a6ad9b96","VA | Charlottesville | NBC WVIR","1","1"
"Haberturk.tr","TR: Haber Turk FHD","1","1"
"HaberGlobal.tr","TR: Haber Global FHD","1","1"
"HistoryHD.il","TR: History HD","1","1"
"epg-tr-kanal-24-hd-e393ff04","TR: Kanal 24 HD","1","1"
"epg-tr-idman-tv-hd-63be98e4","TR: Idman TV HD","1","1"
"Eurosport2.tr","TR: Eurosport 2 HD","1","1"
"Eurosport1.tr","TR: Eurosport 1 HD","1","1"
"Fox.tr","TR: Fox TV FHD","1","1"
"GSTV.tr","TR: GSTV HD","1","1"
"FXHD.qa","TR: FX HD","1","1"
"NatGeo.tr","TR: national geographic HDi","1","1"
"NatGeoPeople.id","TR: national geo people HDi","1","1"
"NBATV.th","TR: NBA TV FHD","1","1"
"epg-tr-power-tv-hd-757013aa","TR: Power TV HD","1","1"
"Powerturk.tr","TR: Power Turk HD","1","1"
"KreatorTv.hr","TR: KRAL TV HD","1","1"
"KanalD.tr","TR: Kanal D HD","1","1"
"epg-tr-krt-tv-hd-68eb47ce","TR: KRT TV HD","1","1"
"minikaCocuk.tr","TR: Minika Cocuk HD","1","1"
"epg-tr-lalegul-tv-2d4afded","TR: Lalegul TV","1","1"
"Ekoturk.tr","TR: EKOTÃœRK HD","1","1"
"beINSeriesSciFi.tr","TR: beIN Series Sci-Fi HD","1","1"
"beINSeriesDrama.tr","TR: beIN Series Drama FHD","1","1"
"beINSeriesVice.tr","TR: beIN Series Vice HD","1","1"
"beINSports1.tr","TR: beIN Sports 1 HD","1","1"
"beINSportsHaber.tr","TR: beIN Sport Haber HD","1","1"
"beINMoviesPremier.tr","TR: beIN Movies Premiere 2","1","1"
"beINMoviesFamily.tr","TR: beIN Movies Family HD","1","1"
"beINMoviesStars.tr","TR: beIN Movies Stars FHD","1","1"
"beINSeriesComedy.tr","TR: beIN Series Comedy FHD","1","1"
"beINMoviesTurk.tr","TR: beIN Movies Turk FHD","1","1"
"CETV.sk","TR: CEM TV","1","1"
"CartoonNetwork.tr","TR: Cartoon Network HD","1","1"
"CNNTurk.tr","TR: CNN Turk FHD","1","1"
"DisneyChannel.tr","TR: Disney Channel HD","1","1"
"DaVinciKids.tr","TR: Da Vinci Kids HD","1","1"
"beINSportsMax1.tr","TR: beIN Sports Max 1 FHD","1","1"
"beINSports4.th","TR: beIN Sports 4 FHD","1","1"
"beINSportsMax2.tr","TR: beIN Sports Max 2 FHD","1","1"
"BuzzrTV.us","TR: Bursa TV","1","1"
"BeyazTV.tr","TR: BeyazTV HD","1","1"
"SemerkandTV.tr","TR: Semerkand TV","1","1"
"dubaisports2.ae","UAE: Dubai Sport 2","1","1"
"dubaisports1.ae","UAE: Dubai Sport 1","1","1"
"epg-uk-4music-ccdb0bcc","UK 4Music","1","1"
"epg-uk-abp-news-c530afaa","UK ABP News","1","1"
"epg-uk-4seven-9ae1211a","UK 4SEVEN","1","1"
"DreamTV.tr","TR: TVO TV HD","1","1"
"TV100.tr","TR: TV100 HD","1","1"
"YabanTV.tr","TR: YABAN TV HD","1","1"
"dubairacing.ae","UAE: Dubai Racing 1","1","1"
"epg-tx-san-antonio-nbc-woai-c75791d9","TX | San Antonio | NBC WOAI","1","1"
"epg-uk-bt-sports-extra-5-hd-26a3c4db","UK BT SPORTS EXTRA 5 HD","1","1"
"epg-uk-bt-sports-espn-hd-10eac35c","UK BT Sports ESPN HD","1","1"
"epg-uk-bt-sports-extra-6-hd-8ce5eb76","UK BT SPORTS EXTRA 6 HD","1","1"
"epg-uk-club-mtv-26b8be46","UK Club MTV","1","1"
"citv.uk","UK C ITV","1","1"
"b4uplus.uk","UK B4U PLUS","1","1"
"amc.uk","UK AMC","1","1"
"BBC3","UK BBC 3","1","1"
"britishmuslim.uk","UK BRITISH MUSLIM TV SD","1","1"
"bloombergtv.uk","UK BLOOMBERG HD","1","1"
"TV8.tr","TR: TV 8 HD","1","1"
"TivibuSpor1.tr","TR: TIVIBUSPOR 1 FHD","1","1"
"epg-tr-tele-1-hd-cd971da8","TR: Tele 1 HD","1","1"
"TivibuSpor2.tr","TR: TIVIBUSPOR 2 FHD","1","1"
"TJKTV.tr","TR: TJK TV HD","1","1"
"TivibuSpor3.tr","TR: TIVIBUSPOR 3 FHD","1","1"
"ShowTV.tr","TR: ShowTV HD","1","1"
"Showmax.tr","TR: Show Max","1","1"
"Sport1HD.il","TR: Spor Smart FHD","1","1"
"StarTV.ch","TR: Star TV FHD","1","1"
"SportsTV.tr","TR: SportsTV HD","1","1"
"TRTMuzik.tr","TR: TRT Muzik HD","1","1"
"TRTHaber.tr","TR: TRT Haber FHD","1","1"
"TRTSpor2.tr","TR: TRT SPOR 2 HD","1","1"
"TRTTurk.tr","TR: TRT Turk","1","1"
"TRTSpor.tr","TR: TRT SPOR HD","1","1"
"epg-tr-trt-2-hd-da20478d","TR: TRT 2 HD","1","1"
"epg-tr-trt-1-hd-b1d99bb3","TR: TRT 1 HD","1","1"
"TRT4K.tr","TR: TRT 4K","1","1"
"TRTBelgesel.tr","TR: TRT Belgesel HD","1","1"
"TRTCocuk.tr","TR: TRT Ã‡ocuk HD","1","1"
"DisneyChannel.ro","RO: Disney Channel","1","1"
"epg-pl-play-hd-e6401fdc","PL: Play HD","1","1"
"planete.pl","PL: PLANETE+ HD","1","1"
"polotv.pl","PL: POLO TV","1","1"
"polsatcafe.pl","PL: Polsat Cafe FHD","1","1"
"polsat2.pl","PL: Polsat 2 HD","1","1"
"nicktoons.pl","PL: NickToons","1","1"
"nickelodeon.pl","PL: NICKELODEON","1","1"
"nowatv.pl","PL: Nowa TV","1","1"
"paramount.pl","PL: PARAMOUNT CHANNEL HD","1","1"
"NutaTV.pl","PL: NUTA TV","1","1"
"polsatnews2.pl","PL: Polsat News 2","1","1"
"polsatmusic.pl","PL: POLSAT MUSIC HD","1","1"
"polsatnews.pl","PL: Polsat News HD","1","1"
"PolsatRodzina.pl","PL: Polsat Rodzila HD","1","1"
"epg-pl-polsat-play-hd-9cf9c069","PL: Polsat Play HD","1","1"
"polsat.pl","PL: POLSAT FHD","1","1"
"PolsatDoku.pl","PL: Polsat Doku FHD","1","1"
"polsatfilm.pl","PL: Polsat Film FHD","1","1"
"jimjam.pl","PL: POLSAT JIMJAM","1","1"
"PolsatGames.pl","PL: POLSAT GAMES","1","1"
"nickjr.pl","PL: NICK JR POLSKA","1","1"
"hgtv.pl","PL: HGTV FHD","1","1"
"hbo2.pl","PL: HBO2 HD","1","1"
"epg-pl-historia-da0e43c3","PL: Historia","1","1"
"kinopolskamuzyka.pl","PL: KINO POLSKA MUZYKA","1","1"
"epg-pl-kino-polska-hd-ab496b9b","PL: Kino Polska HD","1","1"
"golfchannel.pl","PL: Golf Channel HD","1","1"
"foxcomedy.pl","PL: Fox Comedy Polska","1","1"
"epg-pl-h2-fhd-cf8f0297","PL: H2 FHD","1","1"
"hbo.pl","PL: HBO HD","1","1"
"hbo3.pl","PL: HBO 3 HD","1","1"
"epg-pl-mtv-polska-hd-a77914a2","PL: MTV POLSKA HD","1","1"
"epg-pl-mtv-live-hd-f6bdf767","PL: MTV LIVE HD","1","1"
"epg-pl-national-geographic-hd-e042d74d","PL: National Geographic HD","1","1"
